Year,City,Sport,Discipline,Athlete,Country_Code,Country,Gender,Event,Medal,Country_Population,Country_GDP_per_Capita
1984,Los Angeles,Athletics,Athletics,"QUARRIE, Donald",JAM,Jamaica,Men,4X100M Relay,Silver,2725941,5232.024583
1984,Los Angeles,Athletics,Athletics,"STEWART, Ray",JAM,Jamaica,Men,4X100M Relay,Silver,2725941,5232.024583
1984,Los Angeles,Athletics,Athletics,"GODDARD-CALLENDER, Beverley",GBR,United Kingdom,Women,4X100M Relay,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"HUNTE-OAKES, Heather",GBR,United Kingdom,Women,4X100M Relay,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"JACOBS, Simmone",GBR,United Kingdom,Women,4X100M Relay,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"SMALLWOOD-COOK, Kathryn",GBR,United Kingdom,Women,4X100M Relay,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"ASHFORD, Evelyn",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"BOLDEN, Jeanette",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"BROWN, Alice Regina",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"CHEESEBOROUGH, Chandra Danette",USA,United States,Women,4X100M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"BAILEY, Angela",CAN,Canada,Women,4X100M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"GAREAU, France",CAN,Canada,Women,4X100M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"PAYNE-WIGGINS, Marita",CAN,Canada,Women,4X100M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"TAYLOR-ISSAJENKO, Angella",CAN,Canada,Women,4X100M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"EGBUNIKE, Innocent",NGR,Nigeria,Men,4X400M Relay,Bronze,182201962,2640.290739
1984,Los Angeles,Athletics,Athletics,"PETERS, Rotimi",NGR,Nigeria,Men,4X400M Relay,Bronze,182201962,2640.290739
1984,Los Angeles,Athletics,Athletics,"UGBUSIEN, Moses",NGR,Nigeria,Men,4X400M Relay,Bronze,182201962,2640.290739
1984,Los Angeles,Athletics,Athletics,"UTI, Sunday",NGR,Nigeria,Men,4X400M Relay,Bronze,182201962,2640.290739
1984,Los Angeles,Athletics,Athletics,"ARMSTEAD, Raymond",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"BABERS, Alonzo C.",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"MCKAY, Antonio Ricardo",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"NIX, Sunder L.",USA,United States,Men,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"AKABUSI, Kriss Kezie Uche",GBR,United Kingdom,Men,4X400M Relay,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"BENNETT, Todd Anthony",GBR,United Kingdom,Men,4X400M Relay,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"BROWN, Philip Andrew",GBR,United Kingdom,Men,4X400M Relay,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"COOK, Gary Peter",GBR,United Kingdom,Men,4X400M Relay,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"BRISCO-HOOKS, Valerie Ann",USA,United States,Women,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"CHEESEBOROUGH, Chandra Danette",USA,United States,Women,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"HOWARD, Sherryl Frances",USA,United States,Women,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"LEATHERWOOD-KING, Lillie Mae",USA,United States,Women,4X400M Relay,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"CROOKS, Charmaine",CAN,Canada,Women,4X400M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"KILLINGBECK, Molly",CAN,Canada,Women,4X400M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"PAYNE-WIGGINS, Marita",CAN,Canada,Women,4X400M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"RICHARDSON-BRISCOE, Jillian",CAN,Canada,Women,4X400M Relay,Silver,35851774,43248.52991
1984,Los Angeles,Athletics,Athletics,"LEITAO, Antonio",POR,Portugal,Men,5000M,Bronze,10348648,19222.15008
1984,Los Angeles,Athletics,Athletics,"AOUITA, Said",MAR,Morocco,Men,5000M,Gold,34377511,2878.201342
1984,Los Angeles,Athletics,Athletics,"RYFFEL, Markus",SUI,Switzerland,Men,5000M,Silver,8286976,80945.07922
1984,Los Angeles,Athletics,Athletics,"BELLUCCI, Sandro",ITA,Italy,Men,50KM Walk,Bronze,60802085,29957.80432
1984,Los Angeles,Athletics,Athletics,"GONZALEZ, Raul",MEX,Mexico,Men,50KM Walk,Gold,127017224,9005.024265
1984,Los Angeles,Athletics,Athletics,"GUSTAFSSON, Bo",SWE,Sweden,Men,50KM Walk,Silver,9798871,50579.67365
1984,Los Angeles,Athletics,Athletics,"JONES, Earl",USA,United States,Men,800M,Bronze,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"CRUZ, Joaquim",BRA,Brazil,Men,800M,Gold,207847528,8538.589975
1984,Los Angeles,Athletics,Athletics,"COE, Sebastian",GBR,United Kingdom,Men,800M,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"GALLAGHER, Kimberley Ann",USA,United States,Women,800M,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"THOMPSON, Daley",GBR,United Kingdom,Men,Decathlon,Gold,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"POWELL, John Gates",USA,United States,Men,Discus Throw,Bronze,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"WILKINS, Malcolm Maurice",USA,United States,Men,Discus Throw,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"STALMAN, Ria G.",NED,Netherlands,Women,Discus Throw,Gold,16936520,44299.76809
1984,Los Angeles,Athletics,Athletics,"DENIZ, Leslie Jean",USA,United States,Women,Discus Throw,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"TIAINEN, Juha",FIN,Finland,Men,Hammer Throw,Gold,5482013,42311.03623
1984,Los Angeles,Athletics,Athletics,"NUNN-SAUNDERS-CEARNS, Glyniss Leanne",AUS,Australia,Women,Heptathlon,Gold,23781169,56310.96299
1984,Los Angeles,Athletics,Athletics,"JOYNER-KERSEE, Jackie",USA,United States,Women,Heptathlon,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"ZHU, Jian-Hua",CHN,China,Men,High Jump,Bronze,1371220000,8027.68381
1984,Los Angeles,Athletics,Athletics,"SJÖBERG, Patrick",SWE,Sweden,Men,High Jump,Silver,9798871,50579.67365
1984,Los Angeles,Athletics,Athletics,"HUNTLEY, Johanna Luann",USA,United States,Women,High Jump,Bronze,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"SIMEONI, Sara",ITA,Italy,Women,High Jump,Silver,60802085,29957.80432
1984,Los Angeles,Athletics,Athletics,"ELDEBRINK, Kenth",SWE,Sweden,Men,Javelin Throw,Bronze,9798871,50579.67365
1984,Los Angeles,Athletics,Athletics,"HARKONEN, Arto",FIN,Finland,Men,Javelin Throw,Gold,5482013,42311.03623
1984,Los Angeles,Athletics,Athletics,"OTTLEY, David",GBR,United Kingdom,Men,Javelin Throw,Silver,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"WHITBREAD, Fatima",GBR,United Kingdom,Women,Javelin Throw,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"SANDERSON, Teresa",GBR,United Kingdom,Women,Javelin Throw,Gold,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"LILLAK, Kristiina",FIN,Finland,Women,Javelin Throw,Silver,5482013,42311.03623
1984,Los Angeles,Athletics,Athletics,"EVANGELISTI, Giovanni",ITA,Italy,Men,Long Jump,Bronze,60802085,29957.80432
1984,Los Angeles,Athletics,Athletics,"LEWIS, Carl",USA,United States,Men,Long Jump,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"HONEY, Gary",AUS,Australia,Men,Long Jump,Silver,23781169,56310.96299
1984,Los Angeles,Athletics,Athletics,"HEARNSHAW, Susan",GBR,United Kingdom,Women,Long Jump,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"SPEDDING, Charles",GBR,United Kingdom,Men,Marathon,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"LOPES, Carlos",POR,Portugal,Men,Marathon,Gold,10348648,19222.15008
1984,Los Angeles,Athletics,Athletics,"TREACY, John",IRL,Ireland,Men,Marathon,Silver,4640703,61133.67243
1984,Los Angeles,Athletics,Athletics,"MOTA, Rosa",POR,Portugal,Women,Marathon,Bronze,10348648,19222.15008
1984,Los Angeles,Athletics,Athletics,"BENOIT, Joan",USA,United States,Women,Marathon,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"WAITZ-ANDERSEN, Grete",NOR,Norway,Women,Marathon,Silver,5195921,74400.36978
1984,Los Angeles,Athletics,Athletics,"BELL, Earl Holmes",USA,United States,Men,Pole Vault,Bronze,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"VIGNERON, Thierry",FRA,France,Men,Pole Vault,Bronze,66808385,36205.5681
1984,Los Angeles,Athletics,Athletics,"QUINON, Pierre",FRA,France,Men,Pole Vault,Gold,66808385,36205.5681
1984,Los Angeles,Athletics,Athletics,"TULLY, Michael Scott",USA,United States,Men,Pole Vault,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"LAUT, David Lester",USA,United States,Men,Shot Put,Bronze,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"ANDREI, Alessandro",ITA,Italy,Men,Shot Put,Gold,60802085,29957.80432
1984,Los Angeles,Athletics,Athletics,"CARTER, Michael D'Andrea",USA,United States,Men,Shot Put,Silver,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"MULHALL-MARTIN, Gael",AUS,Australia,Women,Shot Put,Bronze,23781169,56310.96299
1984,Los Angeles,Athletics,Athletics,"CONNOR, Keith",GBR,United Kingdom,Men,Triple Jump,Bronze,65138232,43875.96961
1984,Los Angeles,Athletics,Athletics,"JOYNER, Alfredrick Alphonzo",USA,United States,Men,Triple Jump,Gold,321418820,56115.71843
1984,Los Angeles,Athletics,Athletics,"CONLEY, Mike",USA,United States,Men,Triple Jump,Silver,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"ALFORD, Steven Todd",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"EWING, Patrick Aloysius",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"FLEMING, Vernon",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"JORDAN, Michael",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"KLEINE, Joseph William",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"KONCAK, Jon Francis",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"MULLIN, Christopher Paul",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"PERKINS, Samuel Bruce",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"ROBERTSON, Alvin Cyrrale",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"TISDALE, Wayman Lawrence",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"TURNER, Jeffrey Stephen",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"WOOD, Leonard III",USA,United States,Men,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"ARCEGA APERTE, Fernando",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"BEIRAN LOZANO, Jose Manuel",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"CORBALAN ALFOCER, Juan Antonio",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"DE LA CRUZ FERMANELLI, Juan Domingo",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"JIMENEZ FERNANDEZ, Andres",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"LLORENTE GENTO, Jose Luis",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"LOPEZ, Juan Maria",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"MARGALL TAULER, Jose Maria",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"MARTIN ESPINA, Fernando",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"ROMAY PEREIRO, Fernando",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"SAN EPIFANIO RUIZ, Juan Antonio",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"SOLOZABAL, Ignacio",ESP,Spain,Men,Basketball,Silver,46418269,25831.58231
1984,Los Angeles,Basketball,Basketball,"BA, Yan",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"CHEN, Yue-Fang",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"CONG, Xuedi",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"LI, Xiao-Qin",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"LIU, Qing",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"QIU, Chen",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"SONG, Xiao-Bo",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"WANG, Jun",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"XIU, Li-Juan",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"ZHANG, Hui",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"ZHANG, Yue-Qin",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"ZHENG, Haixia",CHN,China,Women,Basketball,Bronze,1371220000,8027.68381
1984,Los Angeles,Basketball,Basketball,"BOSWELL, Catherine La Ora",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"CURRY, Denise Marie",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"DONOVAN, Anne Theresa",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"EDWARDS, Teresa",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"HENRY, Ludi ""Lea""",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"LAWRENCE, Janice Faye",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"MCGEE, Pamela Denise",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"MENKEN-SCHAUDT, Carol Jean",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"MILLER, Cheryl Deann",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"MULKEY, Kimberly Duane",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"NOBLE, Cindy Jo.",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"WOODARD, Lynette",USA,United States,Women,Basketball,Gold,321418820,56115.71843
1984,Los Angeles,Basketball,Basketball,"CHOI, Aei-Young",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"CHOI, Kyung-Hee",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"JEONG, Myung-Hee",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"KIM, Eun-Sook",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"KIM, Hwa-Soon",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"KIM, Young-Hee",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"LEE, Hyung-Sook",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"LEE, Mi-Ja",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"MOON, Kyung-Ja",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"PARK, Chan-Sook",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"PARK, Yang-Gae",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Basketball,Basketball,"SUNG, Jung-A",KOR,"Korea, South",Women,Basketball,Silver,50617045,27221.52405
1984,Los Angeles,Boxing,Boxing,"BOLIVAR, Jose Marcelino",VEN,Venezuela,Men,- 48KG (Light-Flyweight),Bronze,31108083,0
1984,Los Angeles,Boxing,Boxing,"MWILA, Keith",ZAM,Zambia,Men,- 48KG (Light-Flyweight),Bronze,16211767,1304.879014
1984,Los Angeles,Boxing,Boxing,"GONZALEZ, Paul Garza Jr.",USA,United States,Men,- 48KG (Light-Flyweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"TODISCO, Salvatore",ITA,Italy,Men,- 48KG (Light-Flyweight),Silver,60802085,29957.80432
1984,Los Angeles,Boxing,Boxing,"WELLS, Robert",GBR,United Kingdom,Men,+ 91KG (Super Heavyweight),Bronze,65138232,43875.96961
1984,Los Angeles,Boxing,Boxing,"BIGGS, Tyrell",USA,United States,Men,+ 91KG (Super Heavyweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"DAMIANI, Francesco",ITA,Italy,Men,+ 91KG (Super Heavyweight),Silver,60802085,29957.80432
1984,Los Angeles,Boxing,Boxing,"BILALI, Ibrahim",KEN,Kenya,Men,48 - 51KG (Flyweight),Bronze,46050302,1376.712829
1984,Los Angeles,Boxing,Boxing,"CAN, Eyup",TUR,Turkey,Men,48 - 51KG (Flyweight),Bronze,78665830,9125.68759
1984,Los Angeles,Boxing,Boxing,"MCCRORY, Steven D.",USA,United States,Men,48 - 51KG (Flyweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"NOLASCO, Pedres",DOM,Dominican Republic,Men,51 - 54KG (Bantamweight),Bronze,10528391,6468.473492
1984,Los Angeles,Boxing,Boxing,"WALTERS, Dale",CAN,Canada,Men,51 - 54KG (Bantamweight),Bronze,35851774,43248.52991
1984,Los Angeles,Boxing,Boxing,"STECCA, Maurizio",ITA,Italy,Men,51 - 54KG (Bantamweight),Gold,60802085,29957.80432
1984,Los Angeles,Boxing,Boxing,"LOPEZ, Hector",MEX,Mexico,Men,51 - 54KG (Bantamweight),Silver,127017224,9005.024265
1984,Los Angeles,Boxing,Boxing,"AYKAC, Turgut",TUR,Turkey,Men,54 - 57KG (Featherweight),Bronze,78665830,9125.68759
1984,Los Angeles,Boxing,Boxing,"CATARI PERAZA, Omar",VEN,Venezuela,Men,54 - 57KG (Featherweight),Bronze,31108083,0
1984,Los Angeles,Boxing,Boxing,"TAYLOR, Meldrick",USA,United States,Men,54 - 57KG (Featherweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"KONYEGWACHIE, Peter",NGR,Nigeria,Men,54 - 57KG (Featherweight),Silver,182201962,2640.290739
1984,Los Angeles,Boxing,Boxing,"CHUN, Chil-Sung",KOR,"Korea, South",Men,57 - 60KG (Lightweight),Bronze,50617045,27221.52405
1984,Los Angeles,Boxing,Boxing,"NDONGO-EBANGA, Martin",CMR,Cameroon,Men,57 - 60KG (Lightweight),Bronze,23344179,1217.26067
1984,Los Angeles,Boxing,Boxing,"WHITAKER, Pernell",USA,United States,Men,57 - 60KG (Lightweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"ORTIZ, Luis F.",PUR,Puerto Rico*,Men,57 - 60KG (Lightweight),Silver,3474182,0
1984,Los Angeles,Boxing,Boxing,"PAGE, Jeremy Louis",USA,United States,Men,60 - 63.5KG (Light-Welterweight),Gold,321418820,56115.71843
1984,Los Angeles,Boxing,Boxing,"UMPONMAHA, Dhawee",THA,Thailand,Men,60 - 63.5KG (Light-Welterweight),Silver,67959359,5814.769764
1984,Los Angeles,Boxing,Boxing,"BRUNO, Luciano",ITA,Italy,Men,63.5 - 67KG (Welterweight),Bronze,60802085,29957.80432
1984,Los Angeles,Boxing,Boxing,"NYMAN, Joni",FIN,Finland,Men,63.5 - 67KG (Welterweight),Bronze,5482013,42311.03623
1984,Los Angeles,Boxing,Boxing,"BRELAND, Mark Anthony",USA,United States,Men,63.5 - 67KG (Welterweight),Gold,321418820,56115.71843
